Scaffold,coverage,gc,genus,length
sg4i_contig14124,2.3,0.726027397260274,not assigned,511
sg4i_contig07975,2.9,0.6852589641434262,not assigned,502
sg4i_contig14232,2.4,0.7647058823529411,not assigned,493
sg4i_contig08109,2.4,0.6708074534161491,not assigned,483
sg4i_contig14435,1.5,0.6417910447761194,not assigned,469
sg4i_contig14041,1.0,0.6404494382022472,not assigned,445
sg4i_contig02800,1.0,0.6535211267605634,not assigned,355
sg4i_contig15859,1.7,0.5,not assigned,262
sg4i_contig11052,1.0,0.5739644970414202,not assigned,169
sg4i_contig00473,7.0,0.6157045416735984,thermomicrobium,6011
sg4i_contig01078,3.5,0.6137622496804431,caldalkalibacillus,4694
sg4i_contig01721,5.0,0.5966107938846933,not assigned,5429
sg4i_contig02456,3.7,0.6147107897664071,cohnella,7192
sg4i_contig03188,3.7,0.5047449584816133,not assigned,1686
sg4i_contig03997,3.5,0.7182349813928761,not assigned,1881
sg4i_contig06064,4.5,0.6392405063291139,not assigned,1106
sg4i_contig09494,2.8,0.7391623806024982,not assigned,1361
sg4i_contig11404,59.6,0.7103386809269162,thermus,1122
sg4i_contig12756,3.7,0.693984962406015,conexibacter,1330
sg4i_contig13808,6.7,0.6045116540648628,paenibacillus,16003
sg4i_contig15719,2.5,0.6176900584795322,caldalkalibacillus,2736
sg4i_contig17340,74.9,0.6000815328169589,not assigned,2453
sg4i_contig18393,6.4,0.6279262325931502,paenibacillus,13285
sg4i_contig18893,106.2,0.6720318725099601,thermus,6275
sg4i_contig19393,9.2,0.6222054760110525,rhodothermus,3981
sg4i_contig19893,8.3,0.6420129622569577,not assigned,2623
sg4i_contig20393,3.0,0.6885245901639344,not assigned,1708
sg4i_contig20899,31.7,0.5964616680707666,not assigned,1187
sg4i_contig08659,6.1,0.5069075451647184,not assigned,941
sg4i_contig13385,1.7,0.7064846416382252,not assigned,879
sg4i_contig17413,15.3,0.694647201946472,not assigned,822
sg4i_contig07658,3.2,0.6801040312093628,not assigned,769
sg4i_contig10074,4.9,0.5290055248618785,not assigned,724
sg4i_contig02719,1.4,0.6617862371888726,patulibacter,683
sg4i_contig05237,2.3,0.6661490683229814,not assigned,644
sg4i_contig05613,2.5,0.6672131147540984,not assigned,610
sg4i_contig06824,2.9,0.7435008665511266,not assigned,577
sg4i_contig11917,4.0,0.6155234657039711,not assigned,554
sg4i_contig10782,2.2,0.5242537313432836,not assigned,536
sg4i_contig07055,2.3,0.6187739463601533,not assigned,522
sg4i_contig12826,1.9,0.6692759295499021,not assigned,511
sg4i_contig05909,2.0,0.5916334661354582,not assigned,502
sg4i_contig06589,3.0,0.6125760649087221,not assigned,493
sg4i_contig10300,2.5,0.650103519668737,not assigned,483
sg4i_contig15127,3.3,0.7228144989339019,not assigned,469
sg4i_contig12140,2.6,0.6786516853932584,not assigned,445
sg4i_contig13112,1.3,0.6619718309859155,not assigned,355
sg4i_contig11659,2.9,0.7099236641221374,not assigned,262
sg4i_contig13408,1.0,0.5357142857142857,not assigned,168
sg4i_contig00474,3.4,0.5217152281473337,not assigned,1819
sg4i_contig01079,2.9,0.6032823995472553,not assigned,1767
sg4i_contig01723,3.4,0.6227504998889136,not assigned,4501
sg4i_contig02458,2.8,0.711764705882353,not assigned,1020
sg4i_contig03191,2.8,0.6045112781954888,not assigned,1330
sg4i_contig03999,4.2,0.687547456340167,gemmatimonas,2634
sg4i_contig06069,2.2,0.5551753635585971,not assigned,1169
sg4i_contig09499,3.8,0.7323383084577114,conexibacter,1005
sg4i_contig11408,10.8,0.6202387720295622,not assigned,1759
sg4i_contig12757,4.5,0.6761692650334076,not assigned,4490
sg4i_contig13813,7.3,0.5563380281690141,not assigned,1278
sg4i_contig15721,4.7,0.6182873730043541,not assigned,3445
sg4i_contig17342,10.4,0.5453667953667953,not assigned,1036
sg4i_contig18394,6.7,0.6644009560800717,not assigned,13388
sg4i_contig18894,88.0,0.5845643153526972,hyphomicrobium,6025
sg4i_contig19394,7.1,0.6554410655943704,not assigned,3979
sg4i_contig19894,73.2,0.7039670658682635,thermus,2672
sg4i_contig20394,27.9,0.6533119658119658,thermus,1872
sg4i_contig20900,37.0,0.6626415094339623,not assigned,1325
sg4i_contig02640,2.4,0.6875664187035069,not assigned,941
sg4i_contig13396,2.7,0.6928327645051194,not assigned,879
sg4i_contig03509,1.2,0.6046228710462287,not assigned,822
sg4i_contig04938,3.1,0.7477243172951885,not assigned,769
sg4i_contig08696,3.7,0.6284530386740331,not assigned,724
sg4i_contig00799,3.0,0.7276720351390923,not assigned,683
sg4i_contig08822,3.2,0.7220496894409938,not assigned,644
sg4i_contig08301,2.6,0.6042692939244664,not assigned,609
sg4i_contig05684,3.6,0.5927209705372617,not assigned,577
sg4i_contig09210,3.4,0.5992779783393501,not assigned,554
sg4i_contig05503,2.5,0.625,not assigned,536
sg4i_contig06568,2.3,0.7681992337164751,not assigned,522
sg4i_contig07696,2.8,0.5499021526418787,not assigned,511
sg4i_contig09502,2.5,0.6673306772908366,not assigned,502
sg4i_contig14060,2.7,0.7200811359026369,not assigned,493
sg4i_contig13862,2.1,0.6749482401656315,not assigned,483
sg4i_contig08829,2.7,0.5842217484008528,not assigned,469
sg4i_contig14738,2.3,0.6584269662921348,not assigned,445
sg4i_contig11140,2.0,0.6140845070422535,not assigned,355
sg4i_contig16396,2.4,0.6374045801526718,not assigned,262
sg4i_contig12346,1.4,0.5892857142857143,not assigned,168
sg4i_contig00475,6.5,0.6996488988190233,not assigned,3133
sg4i_contig01080,3.0,0.6215842269111034,not assigned,2891
sg4i_contig01725,3.5,0.6764953664700927,not assigned,1187
sg4i_contig02459,3.5,0.6922642574816488,not assigned,1771
sg4i_contig03193,5.3,0.6667499375468399,not assigned,4003
sg4i_contig04000,5.0,0.7264957264957265,conexibacter,1989
sg4i_contig06072,2.7,0.7229601518026565,not assigned,1054
sg4i_contig09500,6.2,0.6808641975308642,sphaerobacter,3240
sg4i_contig11411,5.0,0.6490522688110282,not assigned,1741
sg4i_contig12760,4.2,0.6657848324514991,not assigned,2268
sg4i_contig13815,3.0,0.7195020746887967,not assigned,1205
sg4i_contig15724,15.8,0.7121588089330024,thermus,1209
sg4i_contig17345,64.8,0.6420497362471741,not assigned,1327
sg4i_contig18395,14.5,0.6710567090176635,thermus,12908
sg4i_contig18895,82.0,0.6716147121886855,not assigned,6063
sg4i_contig19395,57.6,0.6993731918997107,thermus,4148
sg4i_contig19895,4.0,0.6146718146718146,cohnella,3885
sg4i_contig20395,6.0,0.6050190943807965,rhodothermus,1833
sg4i_contig20901,43.1,0.682741116751269,thermus,1576
sg4i_contig00843,4.0,0.7375132837407014,not assigned,941
sg4i_contig13303,2.2,0.7406143344709898,gemmatimonas,879
sg4i_contig02779,3.1,0.6690997566909975,not assigned,822
sg4i_contig01050,1.8,0.6410923276983095,not assigned,769
sg4i_contig07497,3.2,0.7524204702627939,not assigned,723
sg4i_contig12671,2.4,0.6120058565153733,not assigned,683
sg4i_contig12779,2.1,0.6506211180124224,not assigned,644
sg4i_contig09046,3.2,0.5960591133004927,not assigned,609
sg4i_contig16861,4.8,0.634315424610052,not assigned,577
sg4i_contig10924,1.6,0.4566787003610108,not assigned,554
sg4i_contig05222,2.2,0.5298507462686567,not assigned,536
sg4i_contig05616,2.0,0.6896551724137931,not assigned,522
sg4i_contig06544,2.8,0.7279843444227005,not assigned,511
sg4i_contig15695,2.7,0.6155378486055777,not assigned,502
sg4i_contig16761,4.3,0.6531440162271805,not assigned,493
sg4i_contig10144,2.6,0.6873706004140787,not assigned,483
sg4i_contig09653,2.5,0.767590618336887,not assigned,469
sg4i_contig05318,2.0,0.6764044943820224,not assigned,445
sg4i_contig11109,3.6,0.6676056338028169,not assigned,355
sg4i_contig11916,3.5,0.6360153256704981,not assigned,261
sg4i_contig14729,1.0,0.6428571428571429,not assigned,168
sg4i_contig00476,24.6,0.6562080626979441,not assigned,37258
sg4i_contig01081,8.0,0.6842105263157895,not assigned,1064
sg4i_contig01728,3.7,0.5980707395498392,not assigned,1555
sg4i_contig02461,3.8,0.7202919708029197,not assigned,3425
sg4i_contig03195,4.6,0.7026095519448547,patulibacter,2031
sg4i_contig04002,3.2,0.7126833477135461,gemmatimonas,1159
sg4i_contig06078,3.7,0.6709421641791045,sphaerobacter,4288
sg4i_contig09520,2.8,0.7066596194503171,not assigned,1892
sg4i_contig11415,5.9,0.5773889636608345,not assigned,1486
sg4i_contig12763,4.6,0.6972762645914397,not assigned,1285
sg4i_contig13819,3.4,0.6688264938804895,not assigned,4167
sg4i_contig15734,6.1,0.6588785046728972,sphaerobacter,1926
sg4i_contig17346,60.5,0.6634686346863469,thermus,1355
sg4i_contig18396,8.5,0.48811241929358146,thermobaculum,13165
sg4i_contig18896,81.3,0.7069896873465379,thermus,6109
sg4i_contig19396,22.2,0.6719549641760492,thermus,3908
sg4i_contig19896,67.6,0.6536034540019927,not assigned,3011
sg4i_contig20396,58.5,0.7199281867145422,thermus,2228
sg4i_contig20902,47.5,0.671969696969697,not assigned,1320
sg4i_contig06596,2.0,0.7215727948990436,not assigned,941
sg4i_contig04668,2.5,0.6416382252559727,not assigned,879
sg4i_contig02847,2.4,0.6869671132764921,not assigned,821
sg4i_contig04624,3.1,0.7204161248374512,not assigned,769
sg4i_contig10822,10.5,0.6307053941908713,not assigned,723
sg4i_contig15806,6.8,0.6266471449487555,not assigned,683
sg4i_contig04522,3.2,0.6040372670807453,not assigned,644
sg4i_contig03189,1.3,0.7339901477832512,not assigned,609
sg4i_contig07565,2.2,0.6308492201039861,not assigned,577
sg4i_contig07890,2.9,0.7323688969258589,not assigned,553
sg4i_contig04587,4.4,0.7313432835820896,not assigned,536
sg4i_contig02917,1.8,0.735632183908046,not assigned,522
sg4i_contig06926,3.3,0.5812133072407045,not assigned,511
sg4i_contig05823,2.2,0.701195219123506,not assigned,502
sg4i_contig16461,14.2,0.7302231237322515,not assigned,493
sg4i_contig13771,5.7,0.6356107660455487,not assigned,483
sg4i_contig09312,2.8,0.7377398720682303,not assigned,469
sg4i_contig14879,2.4,0.604494382022472,not assigned,445
sg4i_contig21058,4.0,0.4943502824858757,not assigned,354
sg4i_contig15988,1.8,0.6398467432950191,not assigned,261
sg4i_contig14972,1.0,0.5892857142857143,not assigned,168
sg4i_contig00477,7.5,0.6304292608585217,thermomicrobium,3937
sg4i_contig01083,7.7,0.6886999451453648,sphaerobacter,3646
sg4i_contig01729,4.7,0.7062879205736349,not assigned,3626
sg4i_contig02462,3.8,0.6562778272484416,not assigned,1123
sg4i_contig03196,5.7,0.6919233971690258,not assigned,1201
sg4i_contig04003,4.4,0.6900866217516843,patulibacter,1039
sg4i_contig06089,4.0,0.7216850828729282,not assigned,1448
sg4i_contig09534,2.6,0.6672845227062094,not assigned,1079
sg4i_contig11416,6.9,0.5473227414553671,not assigned,27883
sg4i_contig12766,3.4,0.6873720136518772,gemmatimonas,1465
sg4i_contig13822,6.6,0.6036585365853658,paenibacillus,4428
sg4i_contig15740,2.8,0.6365159128978225,not assigned,2388
sg4i_contig17354,49.9,0.6456896551724138,rhodothermus,1160
sg4i_contig18397,6.9,0.6901448654820523,not assigned,14013
sg4i_contig18897,6.4,0.5251758087201125,not assigned,7110
sg4i_contig19397,83.9,0.6888153227713407,thermus,4229
sg4i_contig19897,70.6,0.6138747884940778,not assigned,2955
sg4i_contig20397,43.8,0.6665194346289752,thermus,2264
sg4i_contig20903,55.4,0.6439150032195751,not assigned,1553
sg4i_contig08319,5.7,0.7311370882040382,not assigned,941
sg4i_contig04523,6.1,0.7440273037542662,not assigned,879
sg4i_contig05703,2.2,0.6370280146163215,not assigned,821
sg4i_contig08417,5.0,0.6966145833333334,not assigned,768
sg4i_contig16608,30.9,0.7053941908713693,not assigned,723
sg4i_contig05087,3.8,0.705710102489019,not assigned,683
sg4i_contig16213,25.3,0.6692546583850931,not assigned,644
sg4i_contig14195,2.5,0.6403940886699507,not assigned,609
sg4i_contig05505,1.4,0.7313691507798961,not assigned,577
sg4i_contig04323,3.2,0.6907775768535263,not assigned,553
sg4i_contig15592,3.0,0.7332089552238806,not assigned,536
sg4i_contig08385,3.9,0.6685823754789272,not assigned,522
sg4i_contig07920,2.3,0.6340508806262231,not assigned,511
sg4i_contig08708,2.1,0.6972111553784861,not assigned,502
sg4i_contig09803,2.4,0.7281947261663286,not assigned,493
sg4i_contig08242,1.8,0.629399585921325,not assigned,483
sg4i_contig15334,3.1,0.44349680170575695,not assigned,469
sg4i_contig02974,2.7,0.7184684684684685,not assigned,444
sg4i_contig06035,2.0,0.6581920903954802,not assigned,354
sg4i_contig14204,2.2,0.5977011494252874,not assigned,261
sg4i_contig11148,6.4,0.6547619047619048,not assigned,168
sg4i_contig00006,25.6,0.6280714022104384,not assigned,102966
sg4i_contig00716,4.3,0.6657946370176586,not assigned,3058
sg4i_contig01328,5.0,0.6028985507246377,hyphomicrobium,6555
sg4i_contig02030,3.6,0.6705308114704088,not assigned,1639
sg4i_contig02752,1.5,0.6142857142857143,not assigned,1470
sg4i_contig03495,4.8,0.7123372597644141,patulibacter,1613
sg4i_contig04678,4.3,0.6965473550839405,not assigned,3157
sg4i_contig07330,3.6,0.7427912341407151,not assigned,1734
sg4i_contig10703,13.7,0.520891364902507,not assigned,1077
sg4i_contig12026,4.4,0.7031982942430703,not assigned,2345
sg4i_contig13120,3.3,0.6934865900383141,not assigned,3915
sg4i_contig14545,4.6,0.6629974597798476,sphaerobacter,1181
sg4i_contig16414,83.9,0.6734143049932524,thermus,1482
sg4i_contig17903,50.2,0.6607361963190184,not assigned,1630
sg4i_contig18601,35.5,0.6790957818690282,thermus,8582
sg4i_contig19101,4.1,0.6502777777777777,not assigned,7200
sg4i_contig19601,80.7,0.617964752700398,rhodothermus,3518
sg4i_contig20101,5.6,0.689669252756227,gemmatimonas,2449
sg4i_contig20601,51.2,0.7373988799004356,not assigned,1607
sg4i_contig03542,2.0,0.7190669371196755,conexibacter,986
sg4i_contig06700,2.3,0.6374589266155531,not assigned,913
sg4i_contig08900,3.1,0.5976608187134503,not assigned,855
sg4i_contig17672,10.0,0.6704260651629073,not assigned,798
sg4i_contig02768,3.0,0.7026666666666667,not assigned,750
sg4i_contig08763,3.2,0.5754583921015515,not assigned,709
sg4i_contig08649,2.3,0.7166416791604198,not assigned,667
sg4i_contig17542,15.9,0.5675675675675675,not assigned,629
sg4i_contig07588,2.9,0.6006711409395973,not assigned,596
sg4i_contig05993,3.8,0.6378091872791519,not assigned,566
sg4i_contig04203,2.3,0.7155963302752294,not assigned,545
sg4i_contig15310,2.6,0.7,not assigned,530
sg4i_contig09923,2.3,0.6595744680851063,not assigned,517
sg4i_contig10273,2.1,0.6653543307086615,not assigned,508
sg4i_contig14859,2.4,0.6285140562248996,not assigned,498
sg4i_contig10682,2.1,0.6795918367346939,not assigned,490
sg4i_contig05883,1.5,0.5397489539748954,not assigned,478
sg4i_contig07578,1.9,0.7049891540130152,not assigned,461
sg4i_contig01423,1.5,0.6855036855036855,not assigned,407
sg4i_contig17348,5.9,0.5917721518987342,not assigned,316
sg4i_contig01831,1.0,0.6711711711711712,not assigned,222
sg4i_contig13734,1.0,0.6692307692307692,not assigned,130
sg4i_contig00059,26.4,0.6146031746031746,not assigned,45675
sg4i_contig00749,8.0,0.6203682393555812,paenibacillus,8690
sg4i_contig01359,6.1,0.6596558317399618,not assigned,3138
sg4i_contig02067,6.1,0.6919845218352682,gemmatimonas,9045
sg4i_contig02797,3.4,0.6695859872611465,not assigned,1256
sg4i_contig03555,3.3,0.7480544747081712,not assigned,2056
sg4i_contig04788,3.3,0.7217877094972067,not assigned,1790
sg4i_contig07503,3.6,0.6346528228423102,rhodothermus,1541
sg4i_contig10773,7.0,0.6330986927165637,not assigned,27844
sg4i_contig12096,31.5,0.7204301075268817,not assigned,1488
sg4i_contig13167,6.8,0.6344894912139658,thermomicrobium,17414
sg4i_contig14639,2.3,0.6031434184675835,hyphomicrobium,1527
sg4i_contig16496,59.2,0.6589208349743993,not assigned,2539
sg4i_contig17960,29.0,0.7109144542772862,not assigned,1017
sg4i_contig18628,8.1,0.6080890973036343,paenibacillus,8530
sg4i_contig19128,89.7,0.6921388667198723,thermus,5012
sg4i_contig19628,70.1,0.7276759314015375,thermus,3382
sg4i_contig20128,29.7,0.6936589545844044,thermus,2334
sg4i_contig20628,48.0,0.6678023850085179,not assigned,1761
sg4i_contig09887,2.9,0.5519348268839104,not assigned,982
sg4i_contig17925,30.0,0.7021978021978021,not assigned,910
sg4i_contig04191,3.6,0.7176470588235294,not assigned,850
sg4i_contig07923,2.6,0.6055276381909548,not assigned,796
sg4i_contig05595,3.6,0.6595174262734584,not assigned,746
sg4i_contig10200,2.8,0.7337110481586402,not assigned,706
sg4i_contig06539,2.5,0.7428571428571429,not assigned,665
sg4i_contig05964,4.8,0.6210191082802548,not assigned,628
sg4i_contig07806,2.7,0.6397306397306397,not assigned,594
sg4i_contig04179,1.8,0.6849557522123894,not assigned,565
sg4i_contig06723,2.7,0.5257352941176471,not assigned,544
sg4i_contig06221,1.8,0.6994328922495274,not assigned,529
sg4i_contig07282,2.6,0.723404255319149,not assigned,517
sg4i_contig14543,2.5,0.6528599605522682,not assigned,507
sg4i_contig05669,2.4,0.6626506024096386,not assigned,498
sg4i_contig07507,3.6,0.5296523517382413,not assigned,489
sg4i_contig08848,2.5,0.5418410041841004,not assigned,478
sg4i_contig14139,1.9,0.6760869565217391,not assigned,460
sg4i_contig16076,18.1,0.7139303482587065,not assigned,402
sg4i_contig05683,3.6,0.7096774193548387,not assigned,310
sg4i_contig16475,2.9,0.634703196347032,not assigned,219
sg4i_contig12029,2.7,0.736,not assigned,125
sg4i_contig00478,8.0,0.6054054054054054,paenibacillus,11470
sg4i_contig01084,3.6,0.6263837638376384,not assigned,2168
sg4i_contig01730,5.0,0.6793799714460534,sphaerobacter,4903
sg4i_contig02465,4.1,0.6664712778429074,not assigned,1706
sg4i_contig03197,3.3,0.659804605722261,not assigned,2866
sg4i_contig04004,4.4,0.7222702391241717,conexibacter,3471
sg4i_contig06090,6.2,0.7308371600141292,patulibacter,2831
sg4i_contig09540,2.6,0.6247987117552335,not assigned,1242
sg4i_contig11417,12.5,0.6433179723502304,thermus,1085
sg4i_contig12768,5.2,0.6229832071122818,not assigned,3037
sg4i_contig13825,4.3,0.6756626506024096,gemmatimonas,2075
sg4i_contig15741,4.8,0.34220532319391633,not assigned,1052
sg4i_contig17356,61.5,0.6589259796806967,not assigned,1378
sg4i_contig18398,10.8,0.6504096761607491,rhodothermus,12815
sg4i_contig18898,99.5,0.6924210181699132,thermus,6109
sg4i_contig19398,77.3,0.6714881098308408,not assigned,4079
sg4i_contig19898,62.6,0.6245451538207079,rhodothermus,3023
sg4i_contig20398,58.2,0.703601108033241,thermus,2166
sg4i_contig20904,15.5,0.5072368421052632,not assigned,1520
sg4i_contig05493,2.9,0.5249734325185972,not assigned,941
sg4i_contig04075,1.8,0.7076222980659841,not assigned,879
sg4i_contig07686,2.8,0.6443361753958587,not assigned,821
sg4i_contig07469,4.7,0.7421875,not assigned,768
sg4i_contig14335,4.5,0.6984785615491009,not assigned,723
sg4i_contig08802,4.0,0.5724743777452416,not assigned,683
sg4i_contig09169,2.5,0.5489891135303266,not assigned,643
sg4i_contig05353,3.2,0.5615763546798029,not assigned,609
